t, Ue, U1, U2, U3, U4, U5
1.813813813813813791e-01, 3.052015337486115309e-01, 2.405111193706989947e-01, 3.267364267138674894e+00, 3.104337388087700322e+00, 2.245928569466665969e+00, -9.469985596406863548e-01
1.815815815815815804e-01, 3.352282394820897959e-01, 2.678207108208392473e-01, 3.281433459100921990e+00, 3.120502634973208345e+00, 2.425161074204341904e+00, -7.614257360038598765e-01
1.817817817817817816e-01, 3.599576202093280330e-01, 2.908933417192065551e-01, 3.290827292036709206e+00, 3.132300765871864456e+00, 2.614592131857500501e+00, -5.670650505779222250e-01
1.819819819819819828e-01, 3.789988986881717148e-01, 3.093637197676233352e-01, 3.295395600645048440e+00, 3.139606429688903688e+00, 2.810790106545513201e+00, -3.674004537616160082e-01
1.821821821821821841e-01, 3.920511818888711697e-01, 3.229393107517742334e-01, 3.295064368479799999e+00, 3.142374673070797986e+00, 3.010146768476481771e+00, -1.660661261109496745e-01
1.823823823823823853e-01, 3.989082157491330993e-01, 3.314049229345329972e-01, 3.289836848133118608e+00, 3.140642988921792167e+00, 3.208980403893940903e+00, 3.325750758139134344e-02
1.825825825825825866e-01, 3.994616444305824077e-01, 3.346259285270906658e-01, 3.279793343734817679e+00, 3.134530747057505895e+00, 3.403585566378587668e+00, 2.268935415940672717e-01
1.827827827827827878e-01, 3.937027225733473190e-01, 3.325508327695504973e-01, 3.265090366629821883e+00, 3.124238035048660489e+00, 3.590311232937738239e+00, 4.112465614100145883e-01
1.829829829829829890e-01, 3.817224534914982481e-01, 3.252117790804807118e-01, 3.245957877778216982e+00, 3.110041440855159767e+00, 3.765704941860104960e+00, 5.829455806129957285e-01
1.831831831831831903e-01, 3.637101511255546038e-01, 3.127244809299685735e-01, 3.222696126915397752e+00, 3.092287462611660764e+00, 3.926635071499247953e+00, 7.389643226366365836e-01
1.833833833833833915e-01, 3.399504484762748691e-01, 2.952865096695111990e-01, 3.195671119203296051e+00, 3.071381854618304708e+00, 4.070492538388040593e+00, 8.768195575196167102e-01
1.835835835835835927e-01, 3.108187997929137136e-01, 2.731745302863397007e-01, 3.165309315220209641e+00, 3.047774872790265821e+00, 4.195412321384790033e+00, 9.947878822734114168e-01
1.837837837837837940e-01, 2.767755475910182450e-01, 2.467402228772769268e-01, 3.132091393734276696e+00, 3.021941330427554195e+00, 4.300497922390075445e+00, 1.092123680742872693e+00
1.839839839839839952e-01, 2.383586482535562101e-01, 2.164049416463015296e-01, 3.096545127187250390e+00, 2.994356731289889328e+00, 4.385976275555882431e+00, 1.169206183990374681e+00
1.841841841841841965e-01, 1.961751711665671583e-01, 1.826530139437731182e-01, 3.059237276687801543e+00, 2.965471837488818707e+00, 4.453202420700588249e+00, 1.227535717533205339e+00
1.843843843843843977e-01, 1.508917057211038304e-01, 1.460237055068721035e-01, 3.020764472904907905e+00, 2.935689337647610309e+00, 4.504456125487307894e+00, 1.269522528687584639e+00
1.845845845845845989e-01, 1.032238277715381014e-01, 1.071020440411560026e-01, 2.981743305822902812e+00, 2.905349015615086739e+00, 4.542563250638187000e+00, 1.298103119255846982e+00
1.847847847847848002e-01, 5.392479200262841055e-02, 6.650881852800058502e-02, 2.942799732524134626e+00, 2.874719848545260525e+00, 4.570434969915697643e+00, 1.316276684106907791e+00
1.849849849849850014e-01, 3.773628890355786285e-03, 2.489017109394538879e-02, 2.904558524328099800e+00, 2.844006740673141298e+00, 4.590690546750577639e+00, 1.326729953447729482e+00
1.851851851851852027e-01, -4.643716565009823466e-02, -1.709284709207283329e-02, 2.867632797181490112e+00, 2.813352240435603946e+00, 4.605472367750770069e+00, 1.331652593521170047e+00
1.853853853853854039e-01, -9.591415339909806215e-02, -5.877501603818451048e-02, 2.832613870440357395e+00, 2.782863622461493769e+00, 4.616102851548423480e+00, 1.332402986325903704e+00
1.855855855855856051e-01, -1.438754918578208641e-01, -9.949696670216397199e-02, 2.800062115078782110e+00, 2.752629159584002227e+00, 4.623520821676241788e+00, 1.329949945178156678e+00
1.857857857857858064e-01, -1.895632890361813594e-01, -1.386156523058032775e-01, 2.770497695747736522e+00, 2.722704137761918108e+00, 4.628143692482344917e+00, 1.324730047120464826e+00
1.859859859859860076e-01, -2.322555797714486447e-01, -1.755152342363149043e-01, 2.744391477914473132e+00, 2.693148440462669324e+00, 4.629244879952972624e+00, 1.316037538800938433e+00
1.861861861861861811e-01, -2.712777343258664375e-01, -2.096179679477298274e-01, 2.722155935001915772e+00, 2.664064133045369154e+00, 4.624331212535174984e+00, 1.301414242352526340e+00
1.863863863863863823e-01, -3.060131189831543086e-01, -2.403950888623184179e-01, 2.704136055528036042e+00, 2.635633047143836727e+00, 4.608520341959512656e+00, 1.276039461272272080e+00
1.865865865865865836e-01, -3.359128401834162725e-01, -2.673837149723371498e-01, 2.690593777249793206e+00, 2.608199629639784689e+00, 4.569400750101183739e+00, 1.227617528412794146e+00
1.867867867867867848e-01, -3.605044182183771428e-01, -2.902102879018615411e-01, 2.681683568871535694e+00, 2.582549815957075889e+00, 4.477989118586990891e+00, 1.127428016421766266e+00
1.869869869869869861e-01, -3.793992534239185588e-01, -3.086085409597153495e-01, 2.677430086727340175e+00, 2.560382992407535863e+00, 4.281963915163461643e+00, 9.237166200001083460e-01
1.871871871871871873e-01, -3.922987668880156820e-01, -3.223649906623013428e-01, 2.677782515061819080e+00, 2.544558313497995883e+00, 3.937909401468590254e+00, 5.740231371866344467e-01
1.873873873873873885e-01, -3.989991186378000765e-01, -3.311452838899593409e-01, 2.682812854886538201e+00, 2.537816845372992791e+00, 3.510633052068458770e+00, 1.440789109825316716e-01
1.875875875875875898e-01, -3.993944287482089628e-01, -3.345857395690494118e-01, 2.692666589276996092e+00, 2.540377981057569734e+00, 3.129341050494788057e+00, -2.368143181391969276e-01
1.877877877877877910e-01, -3.934784504718434883e-01, -3.325804067200454628e-01, 2.707269625373225796e+00, 2.550452122735467508e+00, 2.831401303718356299e+00, -5.318585039929157876e-01
1.879879879879879923e-01, -3.813446689509715215e-01, -3.252276207017366638e-01, 2.726350130328072385e+00, 2.566356787365882131e+00, 2.588011142869880654e+00, -7.703954487031827725e-01
1.881881881881881935e-01, -3.631848239518167820e-01, -3.126974429554607582e-01, 2.749565141302710458e+00, 2.587091836804757961e+00, 2.375033763206898296e+00, -9.768792226329450212e-01
1.883883883883883947e-01, -3.392858799651200519e-01, -2.952109623802763316e-01, 2.776529659604202394e+00, 2.612025793444391120e+00, 2.183800350436809978e+00, -1.160176214004491779e+00
1.885885885885885960e-01, -3.100254915518375620e-01, -2.730525347398014002e-01, 2.806811617534917147e+00, 2.640631377451759132e+00, 2.013183348433451592e+00, -1.321578588214599170e+00
1.887887887887887972e-01, -2.758660355913029605e-01, -2.465752641404182766e-01, 2.839930602195147369e+00, 2.672382340703572723e+00, 1.864385871998618160e+00, -1.460048810288090193e+00
1.889889889889889985e-01, -2.373473047350480591e-01, -2.161989831086224834e-01, 2.875362472921921153e+00, 2.706726623175719659e+00, 1.739046820576546581e+00, -1.574123423226829299e+00
1.891891891891891997e-01, -1.950779775254508908e-01, -1.824046581208417506e-01, 2.912546799261923613e+00, 2.743084563733808157e+00, 1.638674536499851397e+00, -1.662480043603131064e+00
1.893893893893894009e-01, -1.497259999696066712e-01, -1.457270271707852283e-01, 2.950895483151985133e+00, 2.780854449537046413e+00, 1.564486935984042093e+00, -1.724095452429817321e+00
1.895895895895896022e-01, -1.020080305601200887e-01, -1.067463273010876568e-01, 2.989802160413612242e+00, 2.819420345929642746e+00, 1.517331834321465900e+00, -1.758322738956400677e+00
1.897897897897898034e-01, -5.267811553424765064e-02, -6.607900643124556272e-02, 3.028651332719180633e+00, 2.858160563399756438e+00, 1.497668779461260646e+00, -1.764906659790516752e+00
1.899899899899900046e-01, -2.515773326422020284e-03, -2.436822424081616645e-02, 3.066828550426329958e+00, 2.896457172808942104e+00, 1.505533097283465516e+00, -1.744016487689791894e+00
1.901901901901902059e-01, 4.768632349447199381e-02, 1.772643840671214721e-02, 3.103729990196569144e+00, 2.933705375405754268e+00, 1.540532672976356876e+00, -1.696246097684544152e+00
1.903903903903904071e-01, 9.713487415144061998e-02, 5.953939919877060394e-02, 3.138771784968283018e+00, 2.969322699506410146e+00, 1.601851760916999323e+00, -1.622607061648918103e+00
1.905905905905906084e-01, 1.450484855126700501e-01, 1.004094917357108291e-01, 3.171399332559347695e+00, 3.002758168109108450e+00, 1.688252808041099451e+00, -1.524523737926593459e+00
1.907907907907908096e-01, 1.906700197785769768e-01, 1.396904800293287396e-01, 3.201096324571889085e+00, 3.033501441342185245e+00, 1.798092232293799775e+00, -1.403814393938065175e+00
1.909909909909910108e-01, 2.332785588825129208e-01, 1.767610997816578267e-01, 3.227392325697925113e+00, 3.061090411711890003e+00, 1.929336052021524139e+00, -1.262672933998582936e+00
1.911911911911912121e-01, 2.722007965421066045e-01, 2.110352445832308355e-01, 3.249870872731942750e+00, 3.085119570647974374e+00, 2.079590098955516275e+00, -1.103635810048331445e+00
1.913913913913914133e-01, 3.068216779422428542e-01, 2.419708383631528625e-01, 3.268175625086967351e+00, 3.105246545381950884e+00, 2.246146384816951169e+00, -9.295333455492749142e-01
1.915915915915915868e-01, 3.365941189200185590e-01, 2.690782994738539213e-01, 3.282015756722035604e+00, 3.121197654986894054e+00, 2.426001776255078290e+00, -7.434690546553430757e-01
1.917917917917917880e-01, 3.610476510676137729e-01, 2.919288911484366755e-01, 3.291171233447122813e+00, 3.132773423208058627e+00, 2.615883150398468970e+00, -5.487924949723309576e-01
1.919919919919919893e-01, 3.797958561419247370e-01, 3.101608701063371942e-01, 3.295495699764789954e+00, 3.139852646701701389e+00, 2.812357645377173032e+00, -3.489874886974630441e-01
1.921921921921921905e-01, 3.925424723014240835e-01, 3.234853938229257375e-01, 3.294918912956291912e+00, 3.142394298296352861e+00, 3.011808448777821834e+00, -1.476955074387245603e-01
1.923923923923923918e-01, 3.990860756785045704e-01, 3.316912940026103263e-01, 3.289448052819012425e+00, 3.140440043185370289e+00, 3.210546623080312134e+00, 5.139718309120078210e-02
1.925925925925925930e-01, 3.993232633085072036e-01, 3.346480477748945970e-01, 3.279167256807289821e+00, 3.134113433586755537e+00, 3.404875080675823895e+00, 2.446234326077354471e-01
1.927927927927927942e-01, 3.932502871182817494e-01, 3.323082528907740363e-01, 3.264236728076144178e+00, 3.123618107734400073e+00, 3.591137921078703776e+00, 4.283841423951229022e-01
1.929929929929929955e-01, 3.809631131537796755e-01, 3.247084123301393621e-01, 3.244890091420312483e+00, 3.109235391207315402e+00, 3.765922255137789332e+00, 5.993495123870409280e-01
1.931931931931931967e-01, 3.626559051107555165e-01, 3.119681358751921763e-01, 3.221430894849119042e+00, 3.091313435727079284e+00, 3.926088670980627970e+00, 7.544860447411467774e-01
1.933933933933933980e-01, 3.386179561320221687e-01, 2.942892581127671825e-01, 3.194228484646167487e+00, 3.070261429029180089e+00, 4.069053293813669647e+00, 8.913369058691074098e-01
1.935935935935935992e-01, 3.092291173554861938e-01, 2.719523042088262121e-01, 3.163712111845440766e+00, 3.046532062461121626e+00, 4.193023056704696216e+00, 1.008251518854782258e+00
1.937937937937938004e-01, 2.749537954516407257e-01, 2.453122965973816572e-01, 3.130364771868887619e+00, 3.020599937340676888e+00, 4.297152438865160740e+00, 1.104535225784330388e+00
1.939939939939940017e-01, 2.363336140023813980e-01, 2.147942199251633433e-01, 3.094716729228576657e+00, 2.992940030848205701e+00, 4.381706058517989000e+00, 1.180604822162061973e+00
1.941941941941942029e-01, 1.939788546869952446e-01, 1.808851910678219432e-01, 3.057336228252037991e+00, 2.964000554141239974e+00, 4.448098668112287157e+00, 1.238019562710155563e+00
1.943943943943944042e-01, 1.485588135230243578e-01, 1.441270235758929097e-01, 3.018821251440177544e+00, 2.934183235939403556e+00, 4.498657556962869286e+00, 1.279236949868413076e+00
1.945945945945946054e-01, 1.007912245540493884e-01, 1.051068055075058544e-01, 2.979789080234240828e+00, 2.903822592850415329e+00, 4.536213647846056851e+00, 1.307196848330563377e+00
1.947947947947948066e-01, 5.143091811274352887e-02, 6.444678763704328461e-02, 2.940865825927798216e+00, 2.873184638013543513e+00, 4.563676701724878271e+00, 1.324896093969839983e+00
1.949949949949950079e-01, 1.257892883092983759e-03, 2.279415997138562952e-02, 2.902675885587698623e+00, 2.842488549847622004e+00, 4.583624363355068176e+00, 1.334984645904181422e+00
1.951951951951952091e-01, -4.893500975138767584e-02, -1.918934093732151819e-02, 2.865832093908870171e+00, 2.811821225633832633e+00, 4.598436424150099455e+00, 1.339870929043324610e+00
1.953953953953954104e-01, -9.835463430154245401e-02, -6.083933600039924394e-02, 2.830923470729604041e+00, 2.781316314747617646e+00, 4.608770018209166430e+00, 1.340256827009155050e+00
1.955955955955956116e-01, -1.462200447300928963e-01, -1.014968323017775148e-01, 2.798508315775400046e+00, 2.751108399904896640e+00, 4.615591052865241295e+00, 1.337153818420081075e+00
1.957957957957958128e-01, -1.917748649155267826e-01, -1.405190398461388934e-01, 2.769105579997115818e+00, 2.721235985272927316e+00, 4.619922141966991802e+00, 1.331598132380408250e+00
1.959959959959960141e-01, -2.342992310167410774e-01, -1.772911970066758935e-01, 2.743184420545622171e+00, 2.691719056016724121e+00, 4.621462092218551199e+00, 1.323296084719760124e+00
1.961961961961962153e-01, -2.731211668652786528e-01, -2.112383959728484362e-01, 2.721153755746459790e+00, 2.662636637845476884e+00, 4.617205389519288161e+00, 1.309269414232500095e+00
1.963963963963964166e-01, -3.076272026297314777e-01, -2.418374081981412571e-01, 2.703351820074491041e+00, 2.634204356558966786e+00, 4.600061685303572290e+00, 1.282500618917152169e+00
1.965965965965966178e-01, -3.372720689544916883e-01, -2.686285098478216060e-01, 2.690035719128556657e+00, 2.606851997593988557e+00, 4.557475282880547596e+00, 1.230578292215823044e+00
1.967967967967968190e-01, -3.615873133848099830e-01, -2.912370154563471147e-01, 2.681360703207207319e+00, 2.581343411444712022e+00, 4.463611388210793507e+00, 1.127923289779633187e+00
1.969969969969969925e-01, -3.801887029200446966e-01, -3.094088568014696783e-01, 2.677338326752240594e+00, 2.559413784342021270e+00, 4.260593388292053696e+00, 9.172381717909169341e-01
1.971971971971971938e-01, -3.927822957190022501e-01, -3.229255960883125609e-01, 2.677921547493642418e+00, 2.543991785785139292e+00, 3.909852636871284037e+00, 5.609331382705377012e-01
1.973973973973973950e-01, -3.991690860112973582e-01, -3.314462201395254604e-01, 2.683190474265188197e+00, 2.537735216961470197e+00, 3.482135806917217469e+00, 1.306515793214743926e-01
1.975975975975975962e-01, -3.992481488152586078e-01, -3.346144850553376404e-01, 2.693285702480737065e+00, 2.540720215425457340e+00, 3.105082297531675639e+00, -2.459188098128952393e-01
1.977977977977977975e-01, -3.930182347690507338e-01, -3.323385344505022099e-01, 2.708119994972771671e+00, 2.551119668939776375e+00, 2.810712347729419136e+00, -5.373402565425502431e-01
1.979979979979979987e-01, -3.805777898732708442e-01, -3.247224559315415315e-01, 2.727415716640622545e+00, 2.567285057961028460e+00, 2.569290526933686536e+00, -7.738763236979779858e-01
1.981981981981981999e-01, -3.621233998330375403e-01, -3.119387524305168857e-01, 2.750827696800744793e+00, 2.588243342985252493e+00, 2.357528378042109019e+00, -9.791239146300756424e-01
1.983983983983984012e-01, -3.379466835823269899e-01, -2.942113435921249742e-01, 2.777968769813381922e+00, 2.613373172764524188e+00, 2.167353757058659625e+00, -1.161349485821602467e+00
1.985985985985986024e-01, -3.084296850794876477e-01, -2.718280167938363356e-01, 2.808404377356040094e+00, 2.642148694461098568e+00, 1.997818490803094260e+00, -1.321665415319965842e+00
1.987987987987988037e-01, -2.740388361935114925e-01, -2.451452904317908132e-01, 2.841651789540489581e+00, 2.674042674417931309e+00, 1.850182192801645087e+00, -1.458978061404934579e+00
1.989989989989990049e-01, -2.353175860803184694e-01, -2.145862042911602929e-01, 2.877184859562221142e+00, 2.708501621052774588e+00, 1.726085151104407522e+00, -1.571823120425308584e+00
1.991991991991992061e-01, -1.928778135208173428e-01, -1.806346027734988535e-01, 2.914441561867874508e+00, 2.744944599629294046e+00, 1.627023086160385379e+00, -1.658891323977393473e+00
1.993993993993994074e-01, -1.473901579241003457e-01, -1.438277032824469559e-01, 2.952832689144236689e+00, 2.782769023505340389e+00, 1.554196705196765338e+00, -1.719177027532113211e+00
1.995995995995996086e-01, -9.957342178675387956e-02, -1.047477505873205261e-01, 2.991751081097449472e+00, 2.821358361360819522e+00, 1.508437003963651213e+00, -1.752050404864312849e+00
