t, x, y, z, e_y1, e_y2, e_y3, p0, p1, p2, p3, norm_P
7.237237237237237331e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.842704522570684162e-04, -9.999999003476340853e-01, 2.272464340063659334e-04, 9.077480646638291383e-05, 9.856538530819888289e-01, -2.019267603871916113e-04, -1.104345107499591361e-01, 9.918212279813513055e-01
7.247247247247247337e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.230463640239073279e-04, -9.999999195405504526e-01, 2.378233367337765942e-04, 8.162815977288444204e-05, 9.693734376343302594e-01, -1.813429231283717304e-04, -2.082775724920292171e-01, 9.914960657221910667e-01
7.257257257257257343e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.673207113130949956e-04, -9.999999366079199703e-01, 2.352101042158858595e-04, 7.033758510691220846e-05, 9.436809495466879083e-01, -1.618946292530870743e-04, -3.040846642041013514e-01, 9.914641943603946794e-01
7.267267267267267350e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.188841008319886464e-04, -9.999999514140196499e-01, 2.219497892731067906e-04, 5.741387789675567833e-05, 9.087935696742435177e-01, -1.435080409980257841e-04, -3.969168521044730835e-01, 9.916898525530497555e-01
7.277277277277277356e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.788489012045515016e-04, -9.999999638580256978e-01, 2.007411733258996343e-04, 4.336783357070433042e-05, 8.649284788721782746e-01, -1.261093205998758385e-04, -4.858352024114411249e-01, 9.920368618406454342e-01
7.287287287287287363e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.476431472960129340e-04, -9.999999739152143352e-01, 1.742729795614366859e-04, 2.871024755704762319e-05, 8.123028579956739215e-01, -1.096246302953253786e-04, -5.699007813433027980e-01, 9.922816366967016632e-01
7.297297297297297369e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.256510669569166621e-04, -9.999999816713762701e-01, 1.444612610666832705e-04, 1.350517396652958755e-05, 7.515546664984743552e-01, -9.410177178119202748e-05, -6.491006337841739304e-01, 9.930589401199620969e-01
7.307307307307307376e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.119701745788873439e-04, -9.999999872753702057e-01, 1.136307138060508692e-04, -1.572169373641588207e-06, 6.829998414387398187e-01, -7.921365477051820229e-05, -7.212107915620606935e-01, 9.932944153412887056e-01
7.317317317317317382e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.059573198463266587e-04, -9.999999909118442165e-01, 8.336280646732868759e-05, -1.629674447493401258e-05, 6.074189025955584187e-01, -6.492104435092198008e-05, -7.855014957356606375e-01, 9.929603856718949295e-01
7.327327327327327389e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.070265815115858883e-04, -9.999999927634735108e-01, 5.493963884513110307e-05, -3.059895145024585416e-05, 5.257268993163866089e-01, -5.125392154127039572e-05, -8.416708016496161626e-01, 9.923701499831552031e-01
7.337337337337337395e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.144328661916808323e-04, -9.999999930164673589e-01, 2.953277310987754999e-05, -4.440919041247524425e-05, 4.388388809486811204e-01, -3.824226736043053832e-05, -8.894167646485693357e-01, 9.917871485882777671e-01
7.347347347347347402e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.272638784711972791e-04, -9.999999918685698042e-01, 8.171046983679569514e-06, -5.765786147452030741e-05, 3.476698968398983514e-01, -2.591606282726942919e-05, -9.284374400771630009e-01, 9.913982253876453266e-01
7.357357357357357408e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.444543120120910190e-04, -9.999999895320230703e-01, -8.300926138072426568e-06, -7.027536474927921560e-05, 2.531349963374950329e-01, -1.430528896065417100e-05, -9.584308832800390032e-01, 9.912956620196659019e-01
7.367367367367367414e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.648224065073548654e-04, -9.999999862313198040e-01, -1.925965842991536001e-05, -8.219210034965005948e-05, 1.561492287889277852e-01, -3.439926779451771516e-06, -9.790951496018400757e-01, 9.914685574402251067e-01
7.377377377377377421e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.871224394915124256e-04, -9.999999821967766600e-01, -2.432362619544771259e-05, -9.333846838853103814e-05, 5.762764354165317293e-02, 6.650042697470707272e-06, -9.901282943872082853e-01, 9.918039087453621727e-01
7.387387387387387427e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.101021154627338177e-04, -9.999999776558976539e-01, -2.335178125608892275e-05, -1.036448689788202287e-04, -4.151471005687235039e-02, 1.593463845124617627e-05, -9.912283729807862542e-01, 9.920973589065815723e-01
7.397397397397397434e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.321765025495964275e-04, -9.999999729189326114e-01, -1.600641520415490736e-05, -1.129523265090178467e-04, -1.408142486530290505e-01, 2.421158861876344053e-05, -9.826945396467478000e-01, 9.927322016635099500e-01
7.407407407407407440e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.525802039844936005e-04, -9.999999680979470007e-01, -2.710356634424332958e-06, -1.214272201590413353e-04, -2.386410749410450283e-01, 3.144447279065373324e-05, -9.640551200123612663e-01, 9.931524821518549206e-01
7.417417417417417447e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.704012730247968102e-04, -9.999999633120413289e-01, 1.609557961331441371e-05, -1.291248351397495569e-04, -3.336097652369032773e-01, 3.757793787351777629e-05, -9.352027828021088895e-01, 9.929248403114682153e-01
7.427427427427427453e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.841514595280553754e-04, -9.999999588225243485e-01, 4.016090685739276335e-05, -1.359421426000421334e-04, -4.249872004821343419e-01, 4.237296742981729297e-05, -8.967626231848507823e-01, 9.923695597864491402e-01
7.437437437437437460e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.923211151539753939e-04, -9.999999549023441681e-01, 6.887434121234806757e-05, -1.417761136888187005e-04, -5.120402616182688771e-01, 4.559054502201402689e-05, -8.493597363294469460e-01, 9.917646965861898201e-01
7.447447447447447466e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.934716410716770355e-04, -9.999999518120004094e-01, 1.012442262503068552e-04, -1.465237195549788532e-04, -5.940358295868376493e-01, 4.699165421256968104e-05, -7.936192174047577153e-01, 9.913173320105316266e-01
7.457457457457457473e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.863331457919795066e-04, -9.999999497707663387e-01, 1.359109787919353515e-04, -1.500819313474222949e-04, -6.702407853293711470e-01, 4.633727856394598548e-05, -7.301661615796428695e-01, 9.911434601038392467e-01
7.467467467467467479e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.698916444796464298e-04, -9.999999489260720242e-01, 1.711909846841286342e-04, -1.523477202150485665e-04, -7.399220097874000812e-01, 4.338840163860467028e-05, -6.596256640229627433e-01, 9.912570919281945558e-01
7.477477477477477485e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.434519470318214501e-04, -9.999999493238245218e-01, 2.051426294934533033e-04, -1.532180573067573441e-04, -8.023463839024551625e-01, 3.790600699900746552e-05, -5.826228199035772271e-01, 9.915690066487459209e-01
7.487487487487487492e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.066689943522771061e-04, -9.999999508812968951e-01, 2.356381348484611288e-04, -1.525899137714482499e-04, -8.567807886160668795e-01, 2.965107820761608772e-05, -4.997827243903466554e-01, 9.918952139734694695e-01
7.497497497497497498e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.594679141490303411e-04, -9.999999536456107840e-01, 2.593814963265388303e-04, -1.499260354126132858e-04, -9.029309677961819824e-01, 1.860420716584634023e-05, -4.116720201632637632e-01, 9.923498413435580812e-01
7.507507507507507505e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.021966408493586416e-04, -9.999999573237037254e-01, 2.736940585667247110e-04, -1.449839004507697243e-04, -9.402603651901770832e-01, 4.360201549393279721e-06, -3.192288805648937910e-01, 9.929736419329684427e-01
7.517517517517517511e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.571902100186342385e-05, -9.999999606551519538e-01, 2.782334381952054534e-04, -1.385686615334162544e-04, -9.673425624927457500e-01, -1.384385568557379854e-05, -2.236979154477863885e-01, 9.928707921873032305e-01
7.527527527527527518e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.838910984087341792e-05, -9.999999630945342055e-01, 2.689557700955602670e-04, -1.299516644321766802e-04, -9.843310214499333410e-01, -3.584205950282898787e-05, -1.260301125669324174e-01, 9.923664480595820736e-01
7.537537537537537524e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.173698109096368776e-04, -9.999999638095491417e-01, 2.420851683835595748e-04, -1.184042549186747786e-04, -9.913792038077853253e-01, -6.146850486614636804e-05, -2.717645967732273959e-02, 9.917516339795443558e-01
7.547547547547547531e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.973368478094734459e-04, -9.999999616308614669e-01, 1.944130767050665303e-04, -1.031977787645343265e-04, -9.886405713123470607e-01, -9.055728673930004931e-05, 7.191205546605161647e-02, 9.912525116319050866e-01
7.557557557557557537e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.734175291097701863e-04, -9.999999549852742753e-01, 1.235811632762437299e-04, -8.360358174137907353e-05, -9.762685857096639053e-01, -1.229425000860640471e-04, 1.702844451081999555e-01, 9.910081562700542301e-01
7.567567567567567544e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.399712990643405678e-04, -9.999999418090983472e-01, 2.830752344743182465e-05, -5.889300962083278315e-05, -9.544167087457814391e-01, -1.584582398702125529e-04, 2.669897214941313601e-01, 9.910574120070158033e-01
7.577577577577577550e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.908503702909897517e-04, -9.999999194342530373e-01, -9.147390812654527257e-05, -2.833740817451927286e-05, -9.232384021667447982e-01, -1.969386010555195551e-04, 3.610768968688546909e-01, 9.913353177788365445e-01
7.587587587587587556e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.196524882750262190e-04, -9.999998844349093918e-01, -2.345675960638201880e-04, 8.791876825937694007e-06, -8.828871277185996735e-01, -2.382176786057591368e-04, 4.515949834773792526e-01, 9.916792658002347993e-01
7.597597597597597563e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.193755675880128197e-04, -9.999998327394328257e-01, -3.983029501728779960e-04, 5.326025020841823566e-05, -8.335454898522907108e-01, -2.818609044725889899e-04, 5.376639786142189958e-01, 9.919076165826080649e-01
7.607607607607607569e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.763418603493369464e-04, -9.999997635280495345e-01, -5.755959078004880278e-04, 1.068050962386170560e-04, -7.759721842803337655e-01, -3.242240431363325234e-04, 6.192142601453561879e-01, 9.927533667899152148e-01
7.617617617617617576e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.955221098525375421e-04, -9.999996624740958850e-01, -7.666279261271299319e-04, 1.697381938044857045e-04, -7.102266902936059667e-01, -3.708482806957481229e-04, 6.936986354228555918e-01, 9.927939941057476458e-01
7.627627627627627582e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.669139276285111744e-04, -9.999995234996810201e-01, -9.618420614710968463e-04, 2.429532943031472987e-04, -6.372012727871511073e-01, -4.190417968844486075e-04, 7.607544484438684140e-01, 9.923573083779000381e-01
7.637637637637637589e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.715450074063521751e-05, -9.999993403237990020e-01, -1.148502368603132638e-03, 3.273441491317249561e-04, -5.577881966560127580e-01, -4.661127714360466332e-04, 8.200190432055459722e-01, 9.917455459762919423e-01
7.647647647647647595e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.612122573452474125e-04, -9.999991062083559701e-01, -1.311240117579041313e-03, 4.238045096873417671e-04, -4.728797267952349337e-01, -5.093693840841550732e-04, 8.711297637050392506e-01, 9.912026736718204667e-01
7.657657657657657602e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -5.659818819052066458e-04, -9.999988133191948236e-01, -1.432837992278349071e-03, 5.332281273671209305e-04, -3.833681280998609830e-01, -5.461198145623865838e-04, 9.137239539394996779e-01, 9.908900888719758271e-01
7.667667667667667608e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -9.279720155823649322e-04, -9.999984516529316636e-01, -1.495178811403050870e-03, 6.565087535681855910e-04, -2.901456654649348099e-01, -5.736722426043540379e-04, 9.474389579060782385e-01, 9.908712561427094334e-01
7.677677677677677615e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.339380602129434461e-03, -9.999980074950265418e-01, -1.480224841026039646e-03, 7.945401396876588390e-04, -1.941046037855002071e-01, -5.893348479436700919e-04, 9.719121196019264719e-01, 9.911058187950628762e-01
7.687687687687687621e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.788277490535127500e-03, -9.999974613835918014e-01, -1.370871980942445180e-03, 9.482160371226636564e-04, -9.613720795660074536e-02, -5.904158103139478357e-04, 9.867807830241952516e-01, 9.914534402603163432e-01
7.697697697697697627e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.258944382244347862e-03, -9.999967855429829910e-01, -1.151552855740556455e-03, 1.118430197270323459e-03, 2.864257126719782498e-03, -5.742233094487994918e-04, 9.916822921700358950e-01, 9.916872254854448565e-01
7.707707707707707634e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.711078179756441515e-03, -9.999960110941847891e-01, -7.923703820046994976e-04, 1.297534011591328085e-03, 1.025362371358440050e-01, -5.300971855919266911e-04, 9.871753403550979078e-01, 9.924871773119886553e-01
7.717717717717717640e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.148529268747177895e-03, -9.999949975126842805e-01, -3.028416260670619992e-04, 1.500040622706596584e-03, 2.008157116703750966e-01, -4.633442052655783257e-04, 9.721647273614277829e-01, 9.926901188130768938e-01
7.727727727727727647e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.537253377292606631e-03, -9.999936899277792612e-01, 3.285470572379820919e-04, 1.723529725526141455e-03, 2.967124067047031688e-01, -3.692175697746400385e-04, 9.469393990515172499e-01, 9.923384425914751894e-01
7.737737737737737653e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.829957040634966899e-03, -9.999920519821989817e-01, 1.107881536121091979e-03, 1.962342863796324999e-03, 3.894531150954631538e-01, -2.405606264909725036e-04, 9.120734719464096418e-01, 9.917437449991143295e-01
7.747747747747747660e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.975703577108018194e-03, -9.999900394780116830e-01, 2.028478698743545888e-03, 2.210821581263510381e-03, 4.782646296992903445e-01, -7.021672278643650324e-05, 8.681410625671484027e-01, 9.911664104473422165e-01
7.757757757757757666e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.923101876174753429e-03, -9.999875923338241712e-01, 3.069926720682147805e-03, 2.463307421674059902e-03, 5.623737433728197566e-01, 1.489707939671071259e-04, 8.157162874347771986e-01, 9.907892706813519190e-01
7.767767767767767673e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.623689842779123649e-03, -9.999846223537658396e-01, 4.198086221102959037e-03, 2.714141928774335862e-03, 6.410072489726865719e-01, 4.241585763977975473e-04, 7.553732630703395845e-01, 9.907000586827335864e-01
7.777777777777777679e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.035052648924147813e-03, -9.999809966749784174e-01, 5.366073455989740608e-03, 2.957666646310701860e-03, 7.133919393555258059e-01, 7.625032771337741412e-04, 6.876861059948786714e-01, 9.908832265807490103e-01
7.787787787787787686e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.123240665014515440e-03, -9.999765167405505473e-01, 6.515966276384317982e-03, 3.188223118029519763e-03, 7.787546073779727518e-01, 1.171161548803175637e-03, 6.132289327294383474e-01, 9.912214681063613586e-01
7.797797797797797692e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -8.642401224702092729e-04, -9.999708923712979924e-01, 7.580732099289815701e-03, 3.400152887677152739e-03, 8.363220458966623694e-01, 1.657290044034141849e-03, 5.325758597950618345e-01, 9.915068928349304311e-01
7.807807807807807698e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.671750925637928252e-04, -9.999642505745187648e-01, 8.420749094824889203e-03, 3.559791328177810531e-03, 8.861246232018947788e-01, 2.218967476977294542e-03, 4.462836791591051067e-01, 9.921711374855907151e-01
7.817817817817817705e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.760591886667430189e-03, -9.999555559270079108e-01, 9.014727014403690203e-03, 3.686535174246769256e-03, 9.267195331093056598e-01, 2.881295995425184418e-03, 3.554372201047742430e-01, 9.925555918387359844e-01
7.827827827827827711e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.098479567585321136e-03, -9.999438570636203227e-01, 9.289145645798305845e-03, 3.780892422973607635e-03, 9.573271366442751562e-01, 3.653225612087623170e-03, 2.610932553074310492e-01, 9.923066943881034829e-01
7.837837837837837718e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.737430686189828051e-03, -9.999286840699457279e-01, 9.097194101656503815e-03, 3.813543631690405247e-03, 9.780364527347250592e-01, 4.530836403326371324e-03, 1.642111191149357441e-01, 9.917437502260593174e-01
7.847847847847847724e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.059148930402082148e-02, -9.999094760360149881e-01, 8.298197858868183382e-03, 3.755169357729240369e-03, 9.889365003085769379e-01, 5.510208445503188106e-03, 6.575014587514843578e-02, 9.911422435852471624e-01
7.857857857857857731e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.353344002982076466e-02, -9.998855114174745040e-01, 6.768312815966628752e-03, 3.576450158422193448e-03, 9.901162982937525836e-01, 6.587421814979836643e-03, -3.333033006407076781e-02, 9.907054961849193209e-01
7.867867867867867737e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.639919827998232577e-02, -9.998557957143932029e-01, 4.410677058181061531e-03, 3.248066591101343194e-03, 9.816648656181735655e-01, 7.758556588118075727e-03, -1.320709743548618698e-01, 9.905449993781709761e-01
7.877877877877877744e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.899487683384334241e-02, -9.998189039303673198e-01, 1.163614002114049051e-03, 2.740699213098769186e-03, 9.636712212097615637e-01, 9.019692841279666751e-03, -2.295124526493643180e-01, 9.906700029778672256e-01
7.887887887887887750e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.110528279030745094e-02, -9.997727752505320975e-01, -2.994145318754506003e-03, 2.025028581746550135e-03, 9.362243839964382586e-01, 1.036691065082636851e-02, -3.246954305997184487e-01, 9.909867776206935375e-01
7.897897897897897757e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.250207582348984214e-02, -9.997144552823331587e-01, -8.041422957533586602e-03, 1.071735254376766488e-03, 8.994133729061254412e-01, 1.179629009311994499e-02, -4.166605738580639318e-01, 9.913075961811856907e-01
7.907907907907907763e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.288773720373671328e-02, -9.996414578482131219e-01, -1.389630299006770243e-02, -1.549398755897166049e-04, 8.534903971932216171e-01, 1.327606959909597567e-02, -5.046605025647281639e-01, 9.916170425019389389e-01
7.917917917917917769e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.201415266180851635e-02, -9.995486210433135454e-01, -2.044336696810766796e-02, -1.698464058532533644e-03, 7.989029918087608984e-01, 1.480346211420949243e-02, -5.876267765589539005e-01, 9.918534398391632978e-01
7.927927927927927776e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.969252294864094407e-02, -9.994272378908888310e-01, -2.752091389663921528e-02, -3.588502640472028202e-03, 7.360699603419429415e-01, 1.639374048691480054e-02, -6.643317421535857026e-01, 9.916739798083645807e-01
7.937937937937937782e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.558869020273511222e-02, -9.992724390146772162e-01, -3.480783479939222880e-02, -5.866927819550453622e-03, 6.658119992771415196e-01, 1.797481226882795269e-02, -7.342430209414174680e-01, 9.913505671056745960e-01
7.947947947947947789e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.440089328904072846e-03, -9.990780338589106968e-01, -4.188038889594162401e-02, -8.575611793910068240e-03, 5.889498050987302946e-01, 1.947458501156501542e-02, -7.968282345152430945e-01, 9.910852177414029018e-01
7.957957957957957795e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.080372309704656468e-03, -9.988356610550086501e-01, -4.823022911490962988e-02, -1.175642676169312562e-02, 5.063040742910831504e-01, 2.082096626674203449e-02, -8.515550044678564801e-01, 9.909901449986703303e-01
7.967967967967967802e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -9.542679434247155687e-03, -9.985335752032920009e-01, -5.328823942434684352e-02, -1.545124492104188452e-02, 4.186955033385735825e-01, 2.194186358597507297e-02, -8.978909523920515223e-01, 9.910773296018239309e-01
7.977977977977977808e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.235787358193721402e-02, -9.981550435885455652e-01, -5.645028297221438979e-02, -1.970193847009859764e-02, 3.269447887255758634e-01, 2.276518452088018007e-02, -9.353036998806223412e-01, 9.912579512371852974e-01
7.987987987987987815e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.715214816883073701e-02, -9.976791698891156468e-01, -5.706129910724266202e-02, -2.453853598041639064e-02, 2.318627151142672038e-01, 2.320422405956757556e-02, -9.633288036551831413e-01, 9.914147862394201427e-01
7.997997997997997821e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -5.350175172857688649e-02, -9.970906630375664381e-01, -5.429339043824266131e-02, -2.995700734496615364e-02, 1.343508282884506022e-01, 2.309448991010241981e-02, -9.818836951679542624e-01, 9.917542607177158853e-01
8.008008008008008716e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -7.108189751036007864e-02, -9.963219160416934006e-01, -4.785398062162721927e-02, -3.610663251701084348e-02, 3.559022632227079597e-02, 2.246622991514910656e-02, -9.900879165074305543e-01, 9.916396356651009381e-01
8.018018018018018722e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -8.904771325280171068e-02, -9.953425803119906323e-01, -3.692766689509548866e-02, -4.292550391500843388e-02, -6.344035546150114668e-02, 2.111909449127917157e-02, -9.881645113933973379e-01, 9.913538194393171077e-01
8.028028028028028729e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.063022893060513591e-01, -9.941143276881256874e-01, -2.089322314717962509e-02, -5.035171395741847022e-02, -1.617621817401202755e-01, 1.885273405506402225e-02, -9.763365235456424873e-01, 9.911058123784338703e-01
8.038038038038038735e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.215457211166103973e-01, -9.925856428321611080e-01, 6.158909876583285080e-04, -5.832335506270005382e-02, -2.583965171908332303e-01, 1.546679902307509027e-02, -9.548269966839530998e-01, 9.910116998858491399e-01
8.048048048048048742e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.333379804787057366e-01, -9.906843227779036365e-01, 2.766867477756653620e-02, -6.677851964931222351e-02, -3.523646264908865122e-01, 1.076093981188381253e-02, -9.238589745281156063e-01, 9.910859717150636294e-01
8.058058058058058748e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.401654035664705866e-01, -9.883075502674454338e-01, 6.001537909077585276e-02, -7.565530013571403201e-02, -4.426877743175263724e-01, 4.534806838061622436e-03, -8.836555007979169929e-01, 9.912435616599515331e-01
8.068068068068068754e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.403415433002016266e-01, -9.853462963572441335e-01, 9.693775053702906319e-02, -8.479774335421594311e-02, -5.284786511451813329e-01, -3.391247842780149933e-03, -8.345593991962269032e-01, 9.914541004720773820e-01
8.078078078078078761e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.320899552904929719e-01, -9.816846012325912696e-01, 1.372865157769104505e-01, -9.398222048903392967e-02, -6.088778641041898698e-01, -1.325347344050829476e-02, -7.771400816243713150e-01, 9.918100988543635532e-01
8.088088088088088767e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.144303959380438274e-01, -9.769123837339581673e-01, 1.804103073349697661e-01, -1.034689573654363481e-01, -6.825354239915186749e-01, -2.541938631765092854e-02, -7.114598955205715392e-01, 9.916560685421540455e-01
8.098098098098098774e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -8.549336244183630695e-02, -9.708489434631137893e-01, 2.239268049049603637e-01, -1.127788471902713974e-01, -7.488351929437397914e-01, -4.006006744908825745e-02, -6.384799721825136221e-01, 9.913297627161525849e-01
8.108108108108108780e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -4.400830986579995496e-02, -9.632774156020507128e-01, 2.648771210463260473e-01, -1.214327831703872762e-01, -8.071610330974250402e-01, -5.734659780970048637e-02, -5.591614429078831661e-01, 9.910625639658589003e-01
8.118118118118118787e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.055705628288979535e-02, -9.539171923478260151e-01, 2.998842088304758957e-01, -1.289516585126322112e-01, -8.568968065891463537e-01, -7.745005837436784446e-02, -4.744654389943660511e-01, 9.909675230390473377e-01
8.128128128128128793e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.791209513994923341e-02, -9.423827734508254395e-01, 3.253373844703896234e-01, -1.348563664238543458e-01, -8.974263755554756639e-01, -1.005415301179704984e-01, -3.853530917396481015e-01, 9.910428566411499940e-01
